i,cost,numIterations,objectiveScaled,objectiveUnscaled,dualInfeasibilityScaled,dualInfeasibilityUnscaled,constraintViolationScaled,constraintViolationUnscaled,variableBoundViolationScaled,variableBoundViolationUnscaled,complementarityScaled,complementarityUnscaled,overallNLPErrorScaled,overallNLPErrorUnscaled,numObjectiveFunctionEvals,numObjectiveGradientEvals,numEqualityConstraintEvals,numInequalityConstraintEvals,numEqualityConstraintJacobianEvals,numInequalityConstraintJacobianEvals,numLagrangianHessianEvals,totalSeconds,convergedToOptimalFlag
4827,0.12856876850128174,19,0.5978033622982585,0.5978033622982585,2.5067868260858574e-14,2.5067868260858574e-14,6.217248937900877e-15,6.217248937900877e-15,0.0,0.0,4.275177388909316e-09,4.275177388909316e-09,4.275177388909316e-09,4.275177388909316e-09,20,20,20,0,20,0,19,0.271,1
4828,0.18009014427661896,12,0.17092511621600032,0.17092511621600032,2.506319926108752e-14,2.506319926108752e-14,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,2.526260339105037e-09,2.526260339105037e-09,2.526260339105037e-09,2.526260339105037e-09,13,13,13,0,13,0,12,0.049,1
4829,0.17187567055225372,130,0.16450243249777763,0.16450243249777763,0.0002522248719696828,0.0002522248719696828,0.00478680513526104,0.00478680513526104,2.520879860412606e-08,2.520879860412606e-08,5.572222072231623e-09,5.572222072231623e-09,0.00478680513526104,0.00478680513526104,177,96,177,0,142,0,131,3.174,0
4830,0.13707420229911804,72,0.506075766209343,0.506075766209343,0.0011505765807952545,0.0011505765807952545,0.07156691192602374,0.07156691192602374,4.7158583704742796e-08,4.7158583704742796e-08,2.8914161882400042e-09,2.8914161882400042e-09,0.07156691192602374,0.07156691192602374,100,41,100,0,79,0,73,0.432,0
4831,0.1872686892747879,18,0.16058763647725172,0.16058763647725172,9.098771691596761e-15,9.098771691596761e-15,2.6645352591003757e-15,2.6645352591003757e-15,0.0,0.0,3.1756099265346615e-09,3.1756099265346615e-09,3.1756099265346615e-09,3.1756099265346615e-09,19,19,19,0,19,0,18,0.217,1
4832,0.008495974354445934,13,0.009143448314417397,0.009143448314417397,2.5062278727455975e-14,2.5062278727455975e-14,5.551115123125783e-16,5.551115123125783e-16,0.0,0.0,7.638068428458954e-09,7.638068428458954e-09,7.638068428458954e-09,7.638068428458954e-09,14,14,14,0,14,0,13,0.054,1
4833,0.15667225420475006,233,0.08347164970119463,0.08347164970119463,7.982763634828416e-05,7.982763634828416e-05,0.004030474984653821,0.004030474984653821,9.976686365931187e-09,9.976686365931187e-09,3.384751644329841e-09,3.384751644329841e-09,0.004030474984653821,0.004030474984653821,316,124,316,0,251,0,234,7.61,0
4834,0.17902426421642303,72,0.09424089085526724,0.09424089085526724,0.000702242562000042,0.000702242562000042,0.05138124678898071,0.05138124678898071,9.989388649600528e-09,9.989388649600528e-09,3.6315697183207225e-09,3.6315697183207225e-09,0.05138124678898071,0.05138124678898071,110,42,110,0,81,0,73,0.328,0
4835,0.009536944329738617,18,0.03805452105603969,0.03805452105603969,2.5063144701184895e-14,2.5063144701184895e-14,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,3.7242107301345228e-09,3.7242107301345228e-09,3.7242107301345228e-09,3.7242107301345228e-09,19,19,19,0,19,0,18,0.338,1
4836,0.1252235770225525,93,0.06896985946987703,0.06896985946987703,0.0011015982060624432,0.0011015982060624432,0.0435951121341268,0.0435951121341268,9.992225158406143e-09,9.992225158406143e-09,2.5453897636447884e-09,2.5453897636447884e-09,0.0435951121341268,0.0435951121341268,136,58,136,0,103,0,94,0.279,0
4837,0.1820399910211563,13,0.15112427149135937,0.15112427149135937,9.097068121190219e-15,9.097068121190219e-15,2.5656560209696977e-15,2.5656560209696977e-15,0.0,0.0,1.056254317319163e-09,1.056254317319163e-09,1.056254317319163e-09,1.056254317319163e-09,14,14,14,0,14,0,13,0.082,1
4838,0.057300567626953125,19,0.26435317524037455,0.26435317524037455,9.094840109176331e-15,9.094840109176331e-15,6.217248937900877e-15,6.217248937900877e-15,0.0,0.0,2.054857461801991e-09,2.054857461801991e-09,2.054857461801991e-09,2.054857461801991e-09,20,20,20,0,20,0,19,0.235,1
4839,0.04557355120778084,46,0.43952445731786605,0.43952445731786605,0.001719526863521889,0.001719526863521889,0.04966728654087846,0.04966728654087846,4.640842554692881e-08,4.640842554692881e-08,1.1405126398471922e-08,1.1405126398471922e-08,0.04966728654087846,0.04966728654087846,65,26,65,0,53,0,47,0.162,0
4840,0.15032146871089935,15,0.3480220114097924,0.3480220114097924,9.093475559984615e-15,9.093475559984615e-15,4.440892098500626e-15,4.440892098500626e-15,0.0,0.0,5.243633237154289e-09,5.243633237154289e-09,5.243633237154289e-09,5.243633237154289e-09,16,16,16,0,16,0,15,0.124,1
4841,0.14521116018295288,98,0.5402007157681544,0.5402007157681544,0.0007717814049805233,0.0007717814049805233,0.024681802051382325,0.024681802051382325,4.8535477858990816e-08,4.8535477858990816e-08,4.4590823664569416e-08,4.4590823664569416e-08,0.024681802051382325,0.024681802051382325,133,65,133,0,108,0,99,1.535,0
4842,0.11696788668632507,92,0.05978827452901388,0.05978827452901388,0.00010289483464414192,0.00010289483464414192,0.011448739109155474,0.011448739109155474,9.986507953918533e-09,9.986507953918533e-09,7.985777360580622e-09,7.985777360580622e-09,0.011448739109155474,0.011448739109155474,119,49,119,0,102,0,93,2.089,0
4843,0.10133811831474304,16,0.05797664644305944,0.05797664644305944,9.092884765670844e-15,9.092884765670844e-15,7.771561172376096e-16,7.771561172376096e-16,0.0,0.0,4.276483663315644e-09,4.276483663315644e-09,4.276483663315644e-09,4.276483663315644e-09,17,17,17,0,17,0,16,0.237,1
4844,0.025442278012633324,16,0.022322598201330403,0.022322598201330403,9.099004352894449e-15,9.099004352894449e-15,1.3322676295501878e-15,1.3322676295501878e-15,0.0,0.0,3.573869985924417e-09,3.573869985924417e-09,3.573869985924417e-09,3.573869985924417e-09,17,17,17,0,17,0,16,0.179,1
4845,0.14560452103614807,16,0.13429646522641528,0.13429646522641528,9.106235639428462e-15,9.106235639428462e-15,2.7313221129254828e-15,2.7313221129254828e-15,0.0,0.0,6.146134168829436e-09,6.146134168829436e-09,6.146134168829436e-09,6.146134168829436e-09,17,17,17,0,17,0,16,0.082,1
4846,0.1110568419098854,14,0.24027998142086715,0.24027998142086715,9.097704560157372e-15,9.097704560157372e-15,3.6290415117434804e-15,3.6290415117434804e-15,0.0,0.0,1.0065320718795313e-09,1.0065320718795313e-09,1.0065320718795313e-09,1.0065320718795313e-09,15,15,15,0,15,0,14,0.08,1
4847,0.13852815330028534,23,0.07456025418046149,0.07456025418046149,9.131584377541913e-15,9.131584377541913e-15,6.661338147750939e-16,6.661338147750939e-16,7.117438860504421e-10,7.117438860504421e-10,9.726021587180434e-10,9.726021587180434e-10,9.726021587180434e-10,9.726021587180434e-10,24,24,24,0,24,0,23,0.077,1
4848,0.10463665425777435,15,0.1264161038195841,0.1264161038195841,9.0928686611881e-15,9.0928686611881e-15,3.552713678800501e-15,3.552713678800501e-15,0.0,0.0,5.501951886128043e-09,5.501951886128043e-09,5.501951886128043e-09,5.501951886128043e-09,16,16,16,0,16,0,15,0.051,1
4849,0.1806051880121231,17,0.24845969146519675,0.24845969146519675,9.104858377504706e-15,9.104858377504706e-15,4.519822016657571e-15,4.519822016657571e-15,0.0,0.0,4.1590196650553736e-09,4.1590196650553736e-09,4.1590196650553736e-09,4.1590196650553736e-09,18,18,18,0,18,0,17,0.152,1
4850,0.10962219536304474,12,0.2742104188078003,0.2742104188078003,2.506315883439284e-14,2.506315883439284e-14,2.6645352591003757e-15,2.6645352591003757e-15,0.0,0.0,5.566908569354466e-09,5.566908569354466e-09,5.566908569354466e-09,5.566908569354466e-09,13,13,13,0,13,0,12,0.047,1
4851,0.17786692082881927,189,0.09349101501745019,0.09349101501745019,0.00010026660529424254,0.00010026660529424254,0.0020187882160934137,0.0020187882160934137,9.973431636112196e-09,9.973431636112196e-09,1.24250923563363e-08,1.24250923563363e-08,0.0020187882160934137,0.0020187882160934137,318,127,318,0,208,0,190,7.535,0
4852,0.057674869894981384,19,0.07568753588682027,0.07568753588682027,9.098276815285664e-15,9.098276815285664e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,4.28755712055023e-09,4.28755712055023e-09,4.28755712055023e-09,4.28755712055023e-09,20,20,20,0,20,0,19,0.257,1
4853,0.16453735530376434,72,0.09305452623014696,0.09305452623014696,0.0034083599011770064,0.0034083599011770064,0.3483839693726905,0.3483839693726905,9.998208594375058e-09,9.998208594375058e-09,1.051440587788054e-09,1.051440587788054e-09,0.3483839693726905,0.3483839693726905,94,34,94,0,79,0,73,0.144,0
4854,0.10669082403182983,20,0.05960047406049841,0.05960047406049841,9.09287316115403e-15,9.09287316115403e-15,6.661338147750939e-16,6.661338147750939e-16,0.0,0.0,3.1206992319852387e-09,3.1206992319852387e-09,3.1206992319852387e-09,3.1206992319852387e-09,21,21,21,0,21,0,20,0.37,1
4855,0.04641467705368996,18,0.3722790162823171,0.3722790162823171,2.5063164252425854e-14,2.5063164252425854e-14,5.9570404165043556e-15,5.9570404165043556e-15,0.0,0.0,9.935713395414119e-09,9.935713395414119e-09,9.935713395414119e-09,9.935713395414119e-09,19,19,19,0,19,0,18,0.075,1
4856,0.11834491789340973,14,0.06554861039598721,0.06554861039598721,9.092613733325696e-15,9.092613733325696e-15,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,3.5201145890380565e-09,3.5201145890380565e-09,3.5201145890380565e-09,3.5201145890380565e-09,15,15,15,0,15,0,14,0.078,1
4857,0.10062636435031891,12,0.0946228860328683,0.0946228860328683,2.506118121263871e-14,2.506118121263871e-14,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,5.740455172480544e-09,5.740455172480544e-09,5.740455172480544e-09,5.740455172480544e-09,13,13,13,0,13,0,12,0.052,1
4858,0.02650706097483635,16,0.017963315477255257,0.017963315477255257,2.5065243412254536e-14,2.5065243412254536e-14,5.551115123125783e-16,5.551115123125783e-16,0.0,0.0,9.60316344967435e-09,9.60316344967435e-09,9.60316344967435e-09,9.60316344967435e-09,17,17,17,0,17,0,16,0.08,1
4859,0.19727128744125366,18,0.10547535154441738,0.10547535154441738,9.096661260411816e-15,9.096661260411816e-15,3.3306690738754696e-16,3.3306690738754696e-16,0.0,0.0,3.1866704856144286e-09,3.1866704856144286e-09,3.1866704856144286e-09,3.1866704856144286e-09,19,19,19,0,19,0,18,0.094,1
4860,0.11043550074100494,19,0.16605501263433217,0.16605501263433217,2.507411295646149e-14,2.507411295646149e-14,3.552713678800501e-15,3.552713678800501e-15,0.0,0.0,9.376703762015712e-09,9.376703762015712e-09,9.376703762015712e-09,9.376703762015712e-09,20,20,20,0,20,0,19,0.359,1
4861,0.14369232952594757,95,0.26660395009525995,0.26660395009525995,0.0005214473047820622,0.0005214473047820622,0.008738377358708426,0.008738377358708426,3.677966242676689e-08,3.677966242676689e-08,2.571741769774988e-09,2.571741769774988e-09,0.008738377358708426,0.008738377358708426,138,57,138,0,105,0,96,1.231,0
4862,0.10463300347328186,18,0.20807708400454944,0.20807708400454944,9.159339953157541e-15,9.159339953157541e-15,3.438655610255026e-15,3.438655610255026e-15,9.105874720916063e-09,9.105874720916063e-09,5.391045240821362e-09,5.391045240821362e-09,5.391045240821362e-09,5.391045240821362e-09,21,19,21,0,19,0,18,0.119,1
4863,0.15104946494102478,16,0.10624268832815219,0.10624268832815219,2.5067153982334623e-14,2.5067153982334623e-14,1.3322676295501878e-15,1.3322676295501878e-15,0.0,0.0,2.702713701607896e-09,2.702713701607896e-09,2.702713701607896e-09,2.702713701607896e-09,17,17,17,0,17,0,16,0.161,1
4864,0.1716986745595932,9,0.5207100741803339,0.5207100741803339,2.5065118660183274e-14,2.5065118660183274e-14,5.349887199912473e-15,5.349887199912473e-15,0.0,0.0,4.83693044338715e-09,4.83693044338715e-09,4.83693044338715e-09,4.83693044338715e-09,10,10,10,0,10,0,9,0.057,1
4865,0.005028878338634968,12,0.02616611482954608,0.02616611482954608,2.5059849839800208e-14,2.5059849839800208e-14,1.1102230246251565e-15,1.1102230246251565e-15,0.0,0.0,3.675627047712969e-09,3.675627047712969e-09,3.675627047712969e-09,3.675627047712969e-09,13,13,13,0,13,0,12,0.049,1
4866,0.10732612758874893,15,0.46191871149532815,0.46191871149532815,9.103400331674763e-15,9.103400331674763e-15,5.329070518200751e-15,5.329070518200751e-15,0.0,0.0,3.0821542913319606e-09,3.0821542913319606e-09,3.0821542913319606e-09,3.0821542913319606e-09,16,16,16,0,16,0,15,0.079,1
4867,0.07184446603059769,15,0.05382059083077281,0.05382059083077281,9.09665845751031e-15,9.09665845751031e-15,8.881784197001252e-16,8.881784197001252e-16,0.0,0.0,3.1367678920710303e-09,3.1367678920710303e-09,3.1367678920710303e-09,3.1367678920710303e-09,16,16,16,0,16,0,15,0.046,1
4868,0.10824128240346909,17,0.06361955569700765,0.06361955569700765,2.5068407047225307e-14,2.5068407047225307e-14,7.147060721024445e-16,7.147060721024445e-16,0.0,0.0,3.0120536533469792e-09,3.0120536533469792e-09,3.0120536533469792e-09,3.0120536533469792e-09,18,18,18,0,18,0,17,0.042,1
4869,0.17535914480686188,15,0.4494539555291258,0.4494539555291258,9.102455238327047e-15,9.102455238327047e-15,4.440892098500626e-15,4.440892098500626e-15,0.0,0.0,4.858147123849561e-09,4.858147123849561e-09,4.858147123849561e-09,4.858147123849561e-09,16,16,16,0,16,0,15,0.045,1
4870,0.12550239264965057,17,0.06939521542021854,0.06939521542021854,2.506356655171677e-14,2.506356655171677e-14,6.661338147750939e-16,6.661338147750939e-16,0.0,0.0,8.104436672799116e-09,8.104436672799116e-09,8.104436672799116e-09,8.104436672799116e-09,18,18,18,0,18,0,17,0.078,1
4871,0.015790550038218498,41,0.008140151551103024,0.008140151551103024,7.817329831720141e-05,7.817329831720141e-05,0.09225394597443608,0.09225394597443608,9.990420102301556e-09,9.990420102301556e-09,5.5955598632535986e-09,5.5955598632535986e-09,0.09225394597443608,0.09225394597443608,56,21,56,0,47,0,42,0.621,0
4872,0.19305741786956787,25,0.11700008602393938,0.11700008602393938,2.5074493799514497e-14,2.5074493799514497e-14,1.5295924249425497e-15,1.5295924249425497e-15,0.0,0.0,8.043419343059746e-09,8.043419343059746e-09,8.043419343059746e-09,8.043419343059746e-09,26,26,26,0,26,0,25,0.462,1
4873,0.1924484372138977,16,0.11251413296050207,0.11251413296050207,9.098278446485832e-15,9.098278446485832e-15,1.3543853538688921e-15,1.3543853538688921e-15,0.0,0.0,6.9261389412151565e-09,6.9261389412151565e-09,6.9261389412151565e-09,6.9261389412151565e-09,17,17,17,0,17,0,16,0.232,1
4874,0.15525001287460327,16,0.22060838635783428,0.22060838635783428,9.105359048836379e-15,9.105359048836379e-15,4.440892098500626e-15,4.440892098500626e-15,0.0,0.0,5.775088685644637e-09,5.775088685644637e-09,5.775088685644637e-09,5.775088685644637e-09,17,17,17,0,17,0,16,0.155,1
4875,0.1653638333082199,68,0.08894198238212907,0.08894198238212907,0.0003304289780527806,0.0003304289780527806,0.02305702838231679,0.02305702838231679,9.991558136412948e-09,9.991558136412948e-09,5.0805059627069896e-09,5.0805059627069896e-09,0.02305702838231679,0.02305702838231679,97,44,97,0,77,0,69,0.532,0
4876,0.08078265190124512,15,0.056975497519965376,0.056975497519965376,2.5064767836341878e-14,2.5064767836341878e-14,1.1102230246251565e-15,1.1102230246251565e-15,0.0,0.0,8.56675653429629e-09,8.56675653429629e-09,8.56675653429629e-09,8.56675653429629e-09,16,16,16,0,16,0,15,0.091,1
4877,0.19823795557022095,16,0.2097406680790282,0.2097406680790282,2.5071637374460145e-14,2.5071637374460145e-14,3.1086244689504383e-15,3.1086244689504383e-15,0.0,0.0,8.678696425397722e-09,8.678696425397722e-09,8.678696425397722e-09,8.678696425397722e-09,17,17,17,0,17,0,16,0.103,1
4878,0.15188677608966827,24,0.10867824391113926,0.10867824391113926,2.5080605545893075e-14,2.5080605545893075e-14,1.6792123247455493e-15,1.6792123247455493e-15,0.0,0.0,5.623444800679144e-09,5.623444800679144e-09,5.623444800679144e-09,5.623444800679144e-09,27,25,27,0,25,0,24,0.179,1
4879,0.13565391302108765,86,0.38197508834553734,0.38197508834553734,0.00043215619770426225,0.00043215619770426225,0.0036510722621769407,0.0036510722621769407,3.96244215217223e-08,3.96244215217223e-08,3.032817804314843e-09,3.032817804314843e-09,0.0036510722621769407,0.0036510722621769407,141,61,141,0,98,0,87,2.811,0
4880,0.10567302256822586,15,0.06032259973726737,0.06032259973726737,2.5060810524882085e-14,2.5060810524882085e-14,5.551115123125783e-16,5.551115123125783e-16,0.0,0.0,7.484250031067891e-09,7.484250031067891e-09,7.484250031067891e-09,7.484250031067891e-09,16,16,16,0,16,0,15,0.14,1
4881,0.11493478715419769,43,0.16180942916474234,0.16180942916474234,0.006577905464837386,0.006577905464837386,0.09470247496994927,0.09470247496994927,2.8511733862757183e-08,2.8511733862757183e-08,2.2089289470611743e-09,2.2089289470611743e-09,0.09470247496994927,0.09470247496994927,66,21,66,0,49,0,44,0.071,0
4882,0.17452824115753174,95,0.0912158462552266,0.0912158462552266,0.00013708185455430842,0.00013708185455430842,0.013159281757711597,0.013159281757711597,9.991576122025947e-09,9.991576122025947e-09,2.837576240769114e-09,2.837576240769114e-09,0.013159281757711597,0.013159281757711597,148,62,148,0,108,0,96,2.227,0
4883,0.12748372554779053,14,0.09177368408096556,0.09177368408096556,9.094503250211627e-15,9.094503250211627e-15,1.1102230246251565e-15,1.1102230246251565e-15,0.0,0.0,1.6529512472649142e-09,1.6529512472649142e-09,1.6529512472649142e-09,1.6529512472649142e-09,15,15,15,0,15,0,14,0.07,1
4884,0.10322315245866776,14,0.07242025560576067,0.07242025560576067,2.5064721646576473e-14,2.5064721646576473e-14,5.93275428784068e-16,5.93275428784068e-16,0.0,0.0,4.681809482278452e-09,4.681809482278452e-09,4.681809482278452e-09,4.681809482278452e-09,15,15,15,0,15,0,14,0.045,1
4885,0.11134712398052216,31,0.1120016501356875,0.1120016501356875,9.132909984104366e-15,9.132909984104366e-15,2.7115896333862466e-15,2.7115896333862466e-15,3.3792989517777983e-09,3.3792989517777983e-09,2.978197855720854e-09,2.978197855720854e-09,2.978197855720854e-09,2.978197855720854e-09,32,32,32,0,32,0,31,0.313,1
4886,0.06031729280948639,13,0.19343956982044294,0.19343956982044294,9.095749801261782e-15,9.095749801261782e-15,2.7009644520958886e-15,2.7009644520958886e-15,0.0,0.0,1.4671904061626245e-09,1.4671904061626245e-09,1.4671904061626245e-09,1.4671904061626245e-09,14,14,14,0,14,0,13,0.055,1
4887,0.11080875992774963,12,0.0628772917644587,0.0628772917644587,2.506321947665791e-14,2.506321947665791e-14,3.3306690738754696e-16,3.3306690738754696e-16,0.0,0.0,8.278160396934706e-09,8.278160396934706e-09,8.278160396934706e-09,8.278160396934706e-09,13,13,13,0,13,0,12,0.055,1
4888,0.01981411501765251,16,0.012373015050990456,0.012373015050990456,2.506563432457714e-14,2.506563432457714e-14,3.3306690738754696e-16,3.3306690738754696e-16,0.0,0.0,4.187704259191882e-09,4.187704259191882e-09,4.187704259191882e-09,4.187704259191882e-09,17,17,17,0,17,0,16,0.043,1
4889,0.060610637068748474,14,0.0663457063893768,0.0663457063893768,2.5066568194324714e-14,2.5066568194324714e-14,2.6645352591003757e-15,2.6645352591003757e-15,0.0,0.0,9.53319807787048e-09,9.53319807787048e-09,9.53319807787048e-09,9.53319807787048e-09,15,15,15,0,15,0,14,0.112,1
4890,0.17204248905181885,33,0.1255594835369938,0.1255594835369938,0.0040418639780432156,0.0040418639780432156,0.2816484583991624,0.2816484583991624,1.2679665095660653e-08,1.2679665095660653e-08,2.2856327158432597e-08,2.2856327158432597e-08,0.2816484583991624,0.2816484583991624,46,20,46,0,38,0,34,0.073,0
4891,0.13713081181049347,79,0.152126871567904,0.152126871567904,0.0013741094491687388,0.0013741094491687388,0.04472351753045521,0.04472351753045521,2.287238576315076e-08,2.287238576315076e-08,3.02542716226382e-09,3.02542716226382e-09,0.04472351753045521,0.04472351753045521,109,49,109,0,87,0,80,0.275,0
